corpus_id,query_id,score,original_query,document_text,synthetic_query,assigned_task_type
c:vabb:388708,4701,1,Farmacologische behandeling in het woonzorgcentrum: rationeel gebruik van zes medicatiegroepen.,"In het kader van de jaarlijkse wintermeeting van de Belgische Vereniging Gerontologie en Geriatrie <br/>van 2013 werden zes medicatiegroepen bij ouderen in woonzorgcentra tegen het licht gehouden. <br/>Voor de 80-jarigen en ouder moet individueel bekeken worden of het medisch gezien zinvol blijft <br/>om een farmacon voor te schrijven. Dit is afhankelijk van factoren zoals de comorbiditeit, de functionaliteit, <br/>de cognitie, de levenskwaliteit, de prognose, de bijwerkingen en de interacties. Het <br/>gebruik van statinen op hogere leeftijd staat ter discussie. Het nut van acetylcholinesteraseremmers <br/>in woonzorgcentra blijft vanuit wetenschappelijk standpunt en vanuit het oogpunt van de ""evidence- <br/>based medicine"" onzeker. Antistolling is even beschermend bij oudere patiënten met voorkamerfibrillatie <br/>(VKF) als bij jongeren, maar wordt onvoldoende gebruikt (""ageism""). In de groep kwetsbare <br/>ouderen in het woonzorgcentrum moet een antihypertensieve behandeling kritisch worden <br/>bekeken. Antidepressiva worden bij ouderen vaker voorgeschreven dan op grond van de epidemiologie <br/>van een majeure depressie verwacht zou worden. Antidepressiva hebben enkel een <br/>bewezen effect bij een majeure depressie. Protonpompremmers (PPI's) zijn in hun werking superieur <br/>aan de H2-antagonisten. <br/>Wie uitzonderlijk niet-steroïde anti-inflammatoire geneesmiddelen (NSAID's) opstart bij ouderen, <br/>moet ook steeds een PPI voorschrijven. De aanbevolen duur van de toediening bij reflux bedraagt <br/>vier tot acht weken. Er zijn gegevens nodig over het effect van deze medicatiegroepen bij <br/>80-plussers. <br/>Een individuele aanpak met het afwegen van de voor- en de nadelen blijft in deze <br/>groep onder andere door een gebrek aan harde bewijzen moeilijk, maar aangewezen.",Wat zijn de overwegingen bij medicatie voor ouderen in woonzorgcentra?,Task_1
c:vabb:510147,7701,1,EUR.Friends module NLNL-FR,EUR.Friends NLNL-FR* maakt deel uit van een 12-delige reeks online e-learning modules over talen-en-culturen van de Euregio Maas-Rijn. De modules werden ontwikkeld in het kader van het project EUR.Friends (Interreg VA).,Hoe werden 12-delige online e-learning modules over talen en culturen ontwikkeld?,Task_2
c:vabb:387677,4569,1,"Jongeren, problematisch middelengebruik en psychiatrie","Jongeren met een dubbeldiagnose (problematisch middelengebruik en comorbide psychiatrische problematiek) zijn vaak voorkomend en moeilijk behandelbaar. Zonder doeltreffende behandeling zullen deze jongeren een verhoogd risico vertonen voor ernstige medische en justitiële problemen, gevangenschap, zelfmoord, school-en werkproblemen en inadequate interpersoonlijke relaties. Het gelijktijdig voorkomen van psychopathologie en verslavingsproblematiek bij jongeren vergt een uitdaging voor geïntegreerde behandelprogramma's binnen enerzijds de geestelijke gezondheidszorg en anderzijds de verslavingszorg. De vele facetten van deze problematiek en het feit dat deze doelgroep pas sinds kort als dusdanig wordt onderkend, maken dat er nog maar weinig kennis en expertise bestaat met betrekking tot evidence-based methodieken.",Behandeling van jeugd met dubbele problematiek is complex.,Task_3
c:vabb:308515,1875,1,Scheiding in Vlaanderen,"Jaarlijks vragen in Vlaanderen ongeveer vijftienduizend koppels de echtscheiding aan, een levensloopgebeurtenis die ingrijpt in het leven van twee mensen die elkaar ooit liefhadden. Maar het is ook een gebeurtenis die ingrijpt in het leven van anderen: kinderen, ouders en kleinkinderen. Dit boek geeft een breed overzicht van wat een echtscheiding doet met mensen en hun omgeving. We geven de eerste resultaten van de studie Scheiding in Vlaanderen die meer dan 12.000 mensen ondervroeg over huwen, gehuwd blijven, scheiden en de gevolgen van een stukgelopen huwelijk. De gegevens werden verzameld door een interuniversitair consortium van sociologen, demografen, juristen en psychologen. In dit boek wordt echtscheiding belicht vanuit deze verschillende disciplines. Het boek schetst de evolutie van echtscheidingen en hun maatschappelijke context en biedt een inzicht in het procedurele verloop van een scheiding. Een tweede deel focust op het voormalige gezin: Hoe beleven partners en kinderen de echtscheiding, welke verblijfsregeling wordt er afgesproken en hoe verlopen de relaties tussen al die actoren na de scheiding? Het derde deel zoomt in op enkele specifieke gevolgen van echtscheiding: de financiële aderlating die een echtscheiding soms met zich meebrengt, de gewijzigde participatie op de arbeidsmarkt, de gevolgen voor de gezondheid en het zorggebruik van de ex-partners en voor de schoolresultaten van de kinderen. Tot slot komt het krijgen van kinderen na de echtscheiding, het contact met vrienden en familie en de steun die daar uit voortkomt, aan bod.",Wat zijn de gevolgen van echtscheiding voor mensen en hun omgeving?,Task_1
c:vabb:513223,7945,1,"Recht op tegenspraak en bijstand van een advocaat tijdens de tuchtprocedure (noot onder Klachtencommissie Antwerpen nr. KC02/21-0004, 26 januari 2021)","Een gedetineerde kan enkel een tuchtsanctie oplopen indien tijdens de tuchtprocedure het algemeen beginsel van het recht van verdediging werd gewaarborgd. Dit betekent dat de gedetineerde tegenspraak moet kunnen voeren over alle elementen die van essentieel belang kunnen zijn voor de beoordeling van het dossier. Het recht op een advocaat vereist dat de advocaat tijdig gecontacteerd wordt. In dit dossier blijkt dat de gedetineerde niet werd geconfronteerd met het verslag van een beambte, hoewel de directeur zich heeft laten beïnvloeden door de inhoud van het verslag. De advocaat werd op zaterdagochtend ingelicht dat een tuchtprocedure zou plaatsvinden tegen de gedetineerde op zondag. Gezien de advocaat werd opgeroepen in het weekend kon niet verwacht worden dat de advocaat aanwezig zou zijn. De tuchtsanctie is onwettig.",Wanneer is het recht op verdediging van gedetineerden geschonden tijdens tuchtprocedures?,Task_2
c:vabb:435997,6076,1,Liraglutide toevoegen bij onvoldoende glykemiecontrole met multipele dagelijkse insuline-injecties?,"Deze placebogecontroleerde RCT toont aan dat het toevoegen van liraglutide aan multipele dagelijkse insuline-injecties bij patiënten met onvoldoende gecontroleerde glykemiecontrole een statistisch significante verbetering geeft van HbA1c zonder verhoogd risico op hypoglykemie. Bovendien stelde men ook een daling van de insulinedosis en van het lichaamsgewicht vast. In hoeverre dit resultaat zich zal vertalen in een klinisch relevante winst op het vlak van harde uitkomstmaten en of deze combinatie ook op lange termijn veilig is, moet verder onderzocht worden. http://minerva-ebm.be/NL/Analysis/20309",Is toevoeging van liraglutide aan insuline veilig en effectief bij diabetes?,Task_3
c:vabb:276570,1028,1,PROEVE VAN BEGROTINGSMODEL VOOR DE UITKERING NA ECHTSCHEIDING OP GROND VAN ONHERSTELBARE ONTWRICHTING,Voorstel van model tot berekening van de uitkering na echtscheiding op grond van art. 301 (nieuw) BW.,Hoe kan partneralimentatie na een echtscheiding berekend worden?,Task_1
c:vabb:440889,6255,1,Evaluatie van activiteitenbeperkingen bij personen met reumatoïde artritis in het kader van de bestaande wettelijke referentiekaders in België,"Reumatoïde artritis (RA) is, met een hoge incidentie en prevalentie, de belangrijkste ziekte binnen de groep van chronische, auto-immuungemedieerde reumatische aandoeningen. Belgische RA-patiënten kunnen beroep doen op verschillende ondersteunende maatregelen die de zelfredzaamheid, maatschappelijke participatie en financiële draagkracht bevorderen. Om de nood en toewijzing van deze maatregelen te evalueren, bestond er geen gevalideerd meetinstrument. Aan deze lacune komt dit proefschrift tegemoet.",Welke gevalideerde meetinstrumenten bestaan er voor de evaluatie van ondersteuning bij reumatoïde artritis?,Task_2
c:vabb:397480,5112,1,Ketendenken in zeehavens,Dit artikel geeft een historisch overzicht van het ketendenken in zeehavens. Hierin staat de vraag naar de eigenlijke functie van zeehavens centraal: het laden en lossen van zeeschepen.,Bevestigen studies dat de hoofdfunctie van zeehavens ladingbehandeling is?,Task_3
c:vabb:305449,1836,1,Snelheidsmanagement: Waarom snelheid in het verkeer een probleem is en wat u eraan kunt doen,"Snelheid in het verkeer roept verschillende emoties op. Enerzijds vormt een overdreven of onaangepaste snelheid een van de voornaamste oorzaken van verkeersongevallen. Zo speelt zij een hoofdrol bij naar schatting een op de drie verkeersongevallen. Bovendien is snelheid de belangrijkste factor die de afloop van een ongeval bepaalt. Maar anderzijds associëren we snelheid ook graag met sportieve prestaties, met rijplezier, comfort en efficiëntie. Dat geldt trouwens niet alleen voor het verkeer. Ook thuis of op het werk, in ons dagelijks functioneren, willen we de dingen graag vlot laten vooruitgaan en is snelheid eerder een kwaliteit dan een probleem.  Snelheid in het verkeer blijft een controversieel thema. Mensen verschillen van mening over de manier waarop de samenleving moet omgaan met snelheid. Met deze brochure proberen de auteurs te helpen om het bos door de bomen te zien. Ze beschrijft waarom snelheid een probleem vormt in het verkeer, maar ook hoe het komt dat mensen zo vaak en talrijk te hard rijden en wat we daaraan kunnen doen. Zeker op dit laatste punt leggen we de klemtoon, onder de brede noemer ‘snelheidsmanagement’. Daarbij komen zowel maatregelen aan bod die inspelen op de weginfrastructuur als ingrepen die inspelen op de menselijke factor, zoals politiehandhaving en campagnes voor gedragsbeïnvloeding. Dit werk richt zich naar iedereen die op lokaal niveau belangstelling heeft voor of betrokken is bij het mobiliteits of verkeersveiligheidsbeleid. Voor de nieuwkomer in het domein geeft deze brochure een goed beeld van de betekenis en de concrete inhoud van snelheidsmanagement, terwijl ook de ervaren expert zijn kennis ermee kan opfrissen en verruimen. Deze brochure werd samengesteld door academici en praktijkmensen. Daardoor hopen we kwalitatief hoogstaande en bruikbare informatie te kunnen aanbieden. Zij kwam tot stand als begeleidend document bij de lesdag Snelheidsmanagement in het kader van de Mobiliteitsacademie, een gezamenlijk project van de Vlaamse Stichting Verkeerskunde(VSV) en het Instituut voor Mobiliteit (IMOB) van de Universiteit Hasselt.",Waarom vormt snelheid een probleem in het verkeer en hoe aanpakken?,Task_1
c:vabb:404977,5339,1,Vademecum Fiscale Falconis,Handboek Belgisch Fiscaal Recht voor Bachelorstudenten,Wat zijn de basisprincipes van Belgisch fiscaal recht voor studenten?,Task_2
c:vabb:456361,6500,1,Gelovige en verstandige vrouwen maken geschiedenis. Over begijnen en begijnhoven in context.,"Wie vandaag door Vlaamse steden wandelt, loopt wel eens voorbij of door een begijnhof. We vinden rust en schoonheid in de architectuur, in het aanwezige groen en in de vaak prachtige begijnhofkerk. Maar wie weet dat achter deze ‘schatt­ige’ huisjes op schitt­erende locaties in onze steden een heel interessante religieuze geschiedenis schuilgaat? Wie waren deze begijnen? Waarom trokken zij zich terug in hun ‘hof’? En behoort de begijnenbeweging voorgoed tot de voltooid verleden tijd of kent zij ook vandaag nog toekomst? 
Naar aanleiding van de twintigste verjaardag van de erkenning van dertien Vlaamse begijnhoven tot UNESCO-werelderfgoed heeft de Faculteit Theologie en Religiewetenschappen (KU Leuven) een colloquium ingericht over de geschiedenis en de spiritualiteit van begijnen. De referaten van dit colloquium zijn onder redactie van prof. dr. Mathijs Lamberigts, prof. dr. Marcel Gielis en wetenschappelijk medewerker Anton De Preter gebundeld tot een boeiend boek. Het bevat bijdragen van prof. dr. Walter Simons, dr. Lieve Uytt­enhove, prof. dr. Rob Faesen, dr. Geert Van Reyn, prof. dr. Hans Geybels en Rita Fenendael.",Heeft de begijnenbeweging een toekomst in de huidige maatschappij?,Task_3
c:vabb:396080,5084,1,Vrij(heid) van religie,"Vrijheid van religie en neutraliteit van de overheid lijken een verworven recht. Onder vrijzinnig, atheïstisch of humanistisch geïnspireerde auteurs tekent zich echter een duidelijke breuklijn af in de discussie over hoe de publieke ruimte kan ingevuld worden. Aan de ene kant vinden we fervente voorvechters van het ‘vrij zijn van religie’ (freedom from) en van een strikte neutraliteit, aan de andere kant wordt vrijheid van religie (freedom of) benadrukt en een inclusieve of pluralistische neutraliteit verdedigd. Een debat als dat over het hoofddoekenverbod heeft deze breuklijn duidelijk naar voren laten komen. Dit boek wil deze thematiek vanuit verschillende perspectieven belichten: filosofisch, ethisch, sociologisch, juridisch… Vragen die daarbij aan de orde kunnen zijn: wat betekent vrijheid van religie en neutraliteit en hoever reikt dit? Welke plaats krijgen religies en andere levensbeschouwingen in een seculiere en diverse samenleving? Hoe kunnen deze zich positioneren in de publieke ruimte en instellingen als het onderwijs of de gezondheidszorg? Hoe verhouden ongelovigen zich in dat opzicht tegenover gelovigen, confessionele tegenover niet-confessionele levensbeschouwingen? Wat betekent het dat religie – en bij uitbreiding andere levensbeschouwingen - een privé aangelegenheid zou zijn? Het boek zal verschijnen in de reeks Humanismen van VUBPress. Deze reeks wil het denken over de hedendaagse condition humaine op een prikkelende en eigenzinnige manier stimuleren. Het begrip humanisme krijgt er een zeer ruime omschrijving: respect voor de mens. In een hedendaagse context betekent dat respect voor de mens in haar of zijn diversiteit en pluraliteit, en voor de manier waarop individuen naar identiteit, zin- en betekenisgeving zoeken.",Verschillende visies op godsdienstvrijheid en staatsneutraliteit in seculiere samenlevingen?,Task_1
