query_id,score,corpus_id,original_query,document_text,synthetic_query,assigned_task_type
70940,1,70940,"Uitnodiging voor een marktconsultatie ""Digitale Lerarenkaart” (online) op dinsdag 28 september van 13:00 tot 17:00 (CEST)","In het project “Digitale Lerarenkaart” willen we samen met Klasse, de verantwoordelijke organisatie binnen het departement Onderwijs en Vorming, de huidige fysieke Lerarenkaart digitaliseren door een smartphone-applicatie te laten ontwikkelen met bijhorend achterliggend platform.Hiervoor nodigen we ondernemingen uit om deel te nemen aan een marktconsultatie onder begeleiding van Addestino Innovation Management.We richten ons in de eerste plaats op full stack applicatiebouwers en softwarepartners met loyaliteitsplatformen, aangevuld met software integratoren.Doel projectElke onderwijsprofessional in Vlaanderen heeft recht op een Lerarenkaart die op dit moment bestaat in de vorm van een fysieke pvc-kaart. Met die kaart kunnen ze zich legitimeren en van voordelen genieten bij een ruim aanbod van educatieve, culturele, en commerciële partners-voordeelaanbieders.Klasse wil de Lerarenkaart digitaliseren en daarmee een oplossing bekomen op drie vlakken:— legitimatie: onderwijsprofessionals kunnen zich gemakkelijk legitimeren bij voordeelaanbieders, zowel online als offline, om er een voordeel te kunnen genieten,— communicatie: klasse kan onderwijsprofessionals (gepersonaliseerd) informeren over het aanbod van educatieve, culturele, en commerciële partners,— gegevensstroom: klasse en zijn partners-voordeelaanbieders verwerven gegevens en inzichten over het gebruik van de Lerarenkaart.Tegelijkertijd beoogt klasse met deze digitalisering: het gebruik van de Lerarenkaart te stimuleren en ervoor te zorgen dat meer onderwijsprofessionals er gebruik van maken (bv. door een hoger gebruiksgemak te garanderen) en de intensiteit van het gebruik zelf verhoogt (bv. door het aanbod relevanter en sneller te ontsluiten).Zijn ecologische voetafdruk te verkleinen door de productie van de fysieke pvc-kaart af te bouwen.Doel marktconsultatieTijdens de marktconsultatie willen we de behoeften van Klasse als uitgever van de Lerarenkaart, de onderwijsprofessionals en de partners-voordeelaanbieders 'matchen' met (deel-)oplossingen beschikbaar op de markt. Het is de bedoeling om na te gaan in hoeverre ondernemingen oplossingen kunnen aanreiken voor hun wensen en noden, en hoe innovatief, haalbaar (qua tijd, budget, ontwikkelingstraject, enz.) en schaalbaar deze oplossingen zijn.Er wordt geen voorbereiding (in de vorm van presentaties, pitches of dergelijke) verwacht van de deelnemende bedrijven. Addestino Innovation Management zal de discussie interactief aanpakken en modereren.Voor een vlotte discussie en goed resultaat is het wel aangewezen om uw bedrijf te laten vertegenwoordigen door een medewerker met technologische expertise (eerder dan door een sales- of PR-medewerker). Zij kunnen doorgaans beter en sneller inschatten wat de technologische oplossingen kunnen zijn voor elke behoefte of gewenste functionaliteit.De uitkomst van de marktconsultatie moet Klasse in staat stellen om een geschikte (innovatieve) oplossing voor de gestelde behoefte te laten ontwikkelen en/of aan te kopen via een overheidsopdracht.Waar en wanneer?De marktconsultatie gaat door op dinsdag 28 september 2021, 13:00 tot 17:00.De marktconsultatie zal volledig online plaatsvinden. Na inschrijving hieronder, zal u de link voor deelname, inclusief agenda, ten laatste op maandag 27 september via e-mail ontvangen.De marktconsultatie zal ingeval er niet-Nederlandstalige deelnemers zijn, in het Engels verlopen.De resultaten van de marktconsultatie zullen publiek beschikbaar gesteld worden via deze website. Om op de hoogte te blijven, kan u zich best abonneren op de PIO-nieuwsbrief.InschrijvenDeelname is uiteraard gratis, maar inschrijving is verplicht. U kan dit doen door het inschrijvingsformulier onderaan deze pagina in te vullen op: https://www.innovatieveoverheidsopdrachten.be/evenementen/marktconsultatie-digitale-lerarenkaart tot en met vrijdag 24.9.2021.",Vraag naar software voor digitale onderwijspas inclusief communicatie en data.,Task_1
58835,1,58835,Bepaling nitraatresidu van landbouwpercelen 2016.,"De opdracht omvat het verrichten van ongeveer 8 360 nitraatresidubepalingen (bemonstering, analyseren op nitraat, het nitraatresidu berekenen en rapporteren). De opdracht bestaat uit 26 afzonderlijk toe te wijzen loten. Het aantal nitraatresidubepalingen van landbouwpercelen of delen ervan is variabel per lot. De opdracht kadert in de controle van het nitraatresidu van landbouwpercelen.","Details over nitraatcontrole van landbouwpercelen, inclusief bemonstering en lotenindeling.",Task_2
134604,1,134604,Raamovereenkomst verbandmateriaal en verbandsets,Raamovereenkomst verbandmateriaal en verbandsets,Aanbestedingen die stabiele vraag naar medische verbandmiddelen bevestigen?,Task_3
74652,1,74652,128010 — 999 — Ingenieursbureau — Adviseur Sloop.,"Gemeente Amsterdam heeft regelmatig behoefte aan externe inhuur van diverse expertise en capaciteit. Gemeente Amsterdam nodigt geïnteresseerde Ondernemers voor de vakgebieden uit om zich te registreren op het CTM platform en aan te melden voor het platform Externe inhuur. Ondernemers kunnen zich aanmelden voor één of meerdere vakgebieden binnen. Zodra gemeente Amsterdam behoefte heeft aan externe inhuur, wordt de offerteaanvraag in het platform Externe inhuur uitgezet. Ondernemers kunnen zich aanmelden voor de het platform Externe inhuur conform de minimaal gestelde eisen. Aan de toelating kan geen recht op opdrachten worden ontleend.Het platform Externe inhuur voor externe inhuur heeft betrekking op functies in de volgende vakgebieden (onder voorbehoud van ontwikkelingen/uitbreidingen): — Arbo –(Bouw) technisch — Communicatie — Facilitair — Financieel — Personeel & Organisatie — ICT — Inkoop — Interim management en Advies — Juridisch.",Welke vakgebieden zoekt een gemeente voor externe inhuur van expertise?,Task_1
90241,1,90241,"Raamovereenkomst voor het aanstellen van een dienstverlener voor het beheer en de optimalisatie van technische installaties: deel HVAC, elektriciteit en sanitair.","De onderhavige opdracht betreft het beheer en de optimalisatie van de HVAC, elektrische en sanitaire installaties van verschillende infrastructuren in diverse regio's:— Perceel 1 - Regio West-Vlaanderen;— Perceel 2 - Regio Oost-Vlaanderen (centrum);— Perceel 3 - Regio Oost-Vlaanderen (zuid) en Henegouwen;— Perceel 4 - Regio Vlaams-Brabant.De inschrijver is verplicht zich ter plaatse te vergewissen van de bestaande toestand en dient hiertoe voor het plaatsbezoek contact op te nemen met dhr. Paul Van Belleghem (tel. + 32 92425744).Er zal een informatiesessie gehouden worden ten behoeve van de kandidaat-inschrijvers op dinsdag 27.5.2014 om 10:00 uur in de kantoren van TMVW, Stropstraat 1 te 900 Gent.",Details aanbesteding beheer optimalisatie technische installaties diverse locaties,Task_2
64686,1,64686,Leerplatform Provincie Limburg,"Deze aanbesteding is opgestart naar aanleiding van de introductie van het Persoonlijk Ontwikkel Budget (POB) in de Cao Provincies. Met het vrijkomen van gelden voor de ontwikkeling van provinciale medewerkers wil de Provincie haar medewerkers op een laagdrempelige manier toegang verlenen tot relevante in-company en externe opleidingen en cursussen, om zo deze medewerkers (verder) te stimuleren tot (bij)scholing en ontwikkeling. Deze opdracht betreft de levering, implementatie en onderhoud van een Leerplatform. Het Leerplatform betreft een systeem waarin medewerkers kunnen zoeken naar in-company en extern leeraanbod. De pricing wordt gebaseerd op 1 250 gebruikers van het platform.",worden leeromgevingen voor circa 1250 gebruikers aanbesteed?,Task_3
82125,1,82125,Inrichting Opvanglocaties,"Het gaat in deze aanbesteding om het leveren van meubels en witgoed ten behoeve van opvanglocaties voor ontheemden in de gemeente Den Haag, in twee percelen (perceel 1: meubels, perceel 2: witgoed).",Levering meubilair en huishoudelijke apparaten voor noodopvanglocaties,Task_1
55611,1,55611,Vooraankondiging overeenkomst onderhoud trapliften.,"De regio Gooi en Vechtstreek is voornemens om, middels een enkelvoudig gegunde opdracht met terugwerkende kracht een overeenkomst met Otto Ooms BV af te sluiten voor het onderhoud van trapliften voor de initiële periode 1.11.2016 tot en met 31.1.2020. Tevens wordt opdrachtgever in de gelegenheid gesteld om deze overeenkomst 5 maal met 2 jaar eenzijdig te verlengen. De geschatte omzet is 17 850 EUR op jaarbasis. De geschatte waarde van de opdracht bedraagt over de hierboven voorgestelde periode minder dan 209 000 EUR. Hierdoor valt de opdracht onder het drempelbedrag voor Europese aanbestedingen.",Details enkelvoudige aanbesteding onderhoud trapliften onder drempelwaarde,Task_2
68587,1,68587,Aanbesteding Individuele Hulpmiddelen Sociale Zaken en Werkgelegenheid.,De afdeling Individuele Voorzieningen (hierna te noemen IV) van Sociale Zaken en Werkgelegenheid (hierna te noemen SoZaWe) besteedt bij deze de passing en levering van hulpmiddelen aan. Dit om de huidige contracten op het verstrekken van gehandicaptenhulpmiddelen te kunnen vervangen.,Bestaande overeenkomsten voor hulpmiddelen worden via een nieuwe aanbesteding vervangen.,Task_3
16120,1,16120,LLVV/02/13 - Oost-Vlaanderen,Bijzondere vormen van geregeld vervoer voor het ophalen van leerlingen: 19 ritten leerlingenvervoer.,Zoek aanbestedingen voor bijzonder leerlingenvervoer met 19 ritten.,Task_1
107239,1,107239,Verwerking grof huishoudelijk restafval afkomstig van gemeente Weert,De opdracht omvat de verwerking van grof huishoudelijk restafval afkomstig van de milieustraat in Weert. Gemeente Weert verzorgt het transport van het grof huishoudelijk restafval en levert het afval aan op de door opdrachtnemer aangewezen locatie binnen 25 kilometer van de milieustraat in Weert. Grof huishoudelijk restafval is afval dat overblijft bij particuliere huishoudens nadat deelstromen gescheiden zijn aangeboden op de milieustraat.,Wat is groot huishoudelijk afval en hoe wordt het verwerkt?,Task_2
49168,1,49168,"Afmelding gunningen dynamisch aankoopsysteem DCMR, tender 57427 dynamisch aankoopsysteem DCMR m.b.t. inhuur ondersteunende processen.","De DCMR heeft met de publicatie van tender 57427 in april 2017 een dynamisch aankoopsysteem ingesteld voor inhuur. Na de instellingsfase van 30 dagen zijn de eerste nadere uitvragen vanuit de DAS uitgezet onder de toegelaten inschrijvers. Het bijgesloten bestand bij deze tender bevat een overzicht van alle gunningen t/m 30.9.2017. De DCMR zal alle definitieve gunningen vanuit de DAS, tender 57427 periodiek afmelden.
               Een gunning is definitief nadat een aanbieder na voorlopige gunning de gevraagde documenten (o.a. VOG) heeft aangeleverd.",Wanneer wordt een voorlopige gunning van inhuur definitief verklaard?,Task_3
14567,1,14567,Oproep tot aanvraag tot deelneming - Raamovereenkomst low latency coder,"Raamovereenkomst (2022-2027) voor het leveren van een oplossing om omzetting te doen tussen SDI en ST2110/ST2022 stromen met uncompressed en compressed (JPEG-XS) video.VRT wil voor zijn videoworkflows de grootst mogelijke flexibiliteit. Om dit te faciliteren, wordt er overgestapt van hardware gebaseerde video productie oplossingen naar meer en meer software gebaseerde oplossingen. De videostromen zullen dan niet meer over SDI verlopen, maar over IP. Tijdens de overgangsfase, hebben we nood aan coders die de realtime video stromen omzetten van de oude technologie (SDI) naar IP. In het geval dat er beperkte bandbreedte beschikbaar is, moeten de coders de stromen kunnen comprimeren en decomprimeren via JPEG-XS. In de conversie stap, moet het mogelijk zijn om bepaalde functies uit te voeren, waaronder audio shuffling, conversie tussen Progressive en Interlaced, frame storing, audio delay toevoegen, video delay toevoegen, en zo voort....(zie opdrachtdocumenten)",Oplossing gezocht voor real-time video conversie naar IP met compressie.,Task_1
54259,1,54259,Marktconsultatie — marktconsultatie community tool (DPC158) (verwachte einddatum: 13.9.2017).,Ter voorbereiding op een (mogelijke) Europese aanbesteding voor een nieuwe overeenkomst voor community tool houdt de Dienst Publiek en Communicatie een marktconsultatie om inzicht te verkrijgen in de mogelijkheden aangaande community tooling.,Verkenning van opties voor community tooling via marktconsultatie,Task_2
64432,1,64432,Marktconsultatie — marktconsultatie klantgeleiding systeem Venlo 2020 (verwachte einddatum: 4.9.2020),"Om de klantstromen naar de Publiekshal in de stadswinkel van het stadskantoor in goede banen te leiden (klantgericht, effectief en efficiënt) wordt hardware en software gebruikt ten behoeve van de klantgeleiding (het oproepen van klanten voor balies), het online reserveren van balieafspraken, het doen van cash- en pinbetalingen en het plannen/roosteren van personeel op balieafspraken.Daartoe voert gemeente Venlo een marktconsultatie uit om meer informatie uit de markt te halen met betrekking tot dit onderwerp ter voorbereiding op een aanbesteding.",Is er vraag naar geïntegreerde oplossingen voor klantgeleiding en afspraakbeheer?,Task_3
27917,1,27917,"Architectuuropdracht incl. stabiliteit, technieken en EPB-verslaggeving, ventilatienota voor vervangbouw door ongeveer 21 sociale woningen te Sint-Michiels Brugge.","Architectuuropdracht incl. stabiliteit, technieken en EPB-verslaggeving, ventilatienota voor vervangbouw door ongeveer 21 woningen te Sint-Michiels.",Zoek architect voor ontwerp en technische studies twintig woningen.,Task_1
103137,1,103137,Inhuur Junior Adviseur Innovatie,"Geachte heer of mevrouw,
               Graag nodigen wij u uit om een offerte uit te brengen voor de inhuur van een Junior Adviseur Innovatie.
               Deze aanvraag wordt, conform de leidraad van d.d. 18 juli 2016 en bijbehorende Nota van Inlichtingen d.d. 12 oktober 2016 betreffende het instellen van een DAS voor de inhuur van ICT personeel, verstuurd naar alle gekwalificeerde leveranciers.",Hoe wordt een offerteaanvraag voor innovatieadviseurs verstuurd aan leveranciers?,Task_2
97460,1,97460,Publieke oplaadinfrastructuur voor elektrische voertuigen – MRA-e,"Binnen het project MRA-Elektrisch werken overheden in Flevoland, Noord-Holland en Utrecht samen om elektrische vervoer te stimuleren en een dekkend toekomstbestendig netwerk van publieke laadinfrastructuur te realiseren. Door middel van deze aanbesteding wordt een raamovereenkomst gesloten voor het leveren, plaatsen, installeren, beheren en exploiteren van laadinfrastructuur in gemeenten die zijn aangesloten bij de MRA-e.",Bevestigen aanbestedingen samenwerking tussen overheden voor elektrische laadinfrastructuur?,Task_3
71229,1,71229,Leveren van PMD-zakken,Leveren van PMD-zakken.,aanbestedingen voor de levering van gescheiden afvalzakken,Task_1
85629,1,85629,Arbodienstverlening,"Waterschap Scheldestromen wenst met 1 inschrijver een nieuwe raamovereenkomst af te sluiten voor arbodienstverlening. Binnen het nieuw te sluiten contract wenst waterschap Scheldestromen diensten op het gebied van preventie, verzuimbegeleiding en re-integratie voor haar medewerkers af te nemen.","Uitleg over aanbestedingen arbodienstverlening voor preventie, verzuimbegeleiding en re-integratie",Task_2
134053,1,134053,Raamcontract Draadloze Netwerkapparatuur,"De uit te voeren levering betreft:  onderhoud, upgrade en uitbreiding van de bestaande draadloze netwerkinfrastructuur.","Zoek aanbestedingen over onderhoud, upgrade en uitbreiding draadloze netwerkinfrastructuur.",Task_3
2738,1,2738,Openbare Verlichtingsinstallatie Vervangingsplan 2023,Het werk bestaat in hoofdzaak uit:- het leveren en vervangen van armaturen;- het rechtzetten van stalen lichtmasten;- het geheel bedrijfsklaar opleveren;- het ontwerpen en toepassen van verkeersmaatregelen.- het aanleveren van revisiegegevens.De beschrijving van de opdracht is conform de algemene beschrijving uit het RAW-bestek 4380015 te vinden in bijlage 1.,Zoek aanbestedingen voor het vervangen van buitenverlichting en verkeersregeling.,Task_1
